QuestionID	originalQuestionID	totalPossiblePoint	AnswerKey	isMultipleChoiceQuestion	includesDiagram	examName	schoolGrade	subject	category	focusVerified	year	knowledgetype	topic	explanation	question	notes	explanation annotators	flags	FocusNotes			FocusNotes
TIMSS_2003_4_pg36	pg36	1	E	1	0	TIMSS	4		Train		2003		EARTH_GEO_ROCK	f853-8175-3c98-28c5|CENTRAL a580-1b9e-6ec9-a275|CENTRAL 5c99-06b6-7e1e-f150|CENTRAL de4c-ca36-c336-540f|CENTRAL 49e4-dd5f-a48b-76cc|CENTRAL	Large amounts of metals like iron and aluminum are found in (A) dead trees (B) water (C) animal bones (D) oil wells (E) rocks		EW SM	SUCCESS	Easy
NYSEDREGENTS_2007_8_22	22	1	4	1	0	NYSEDREGENTS	8		Train		2007		EARTH_GEO_ROCK	434b-e8da-e5c7-d52e|CENTRAL 3e18-eada-4a5f-aeef|LEXGLUE	All rocks are composed of (1) fossils (2) cells (3) metals (4) minerals		EW	SUCCESS	Easy
LEAP_2001_8_10381	10381	1	C	1	0	Louisiana Educational Assessment Program	8		Train		2001		EARTH_GEO_ROCK	5645-74d9-19c8-9dc4|CENTRAL 71ba-ef2d-fb5f-33fc|CENTRAL 0bab-0fad-ce84-76bb|CENTRAL 24ad-ac10-90a2-5448|CENTRAL 8069-7f81-d181-7a04|CENTRAL	Which statement is the best description of what happens in the rock cycle? (A) Rocks on old mountains are gradually weathered away while mountain building and volcanism form new mountains. (B) Once formed, rocks stay in place until rocks above them are weathered away, and they reach the surface. (C) As sedimentary rocks are buried deep below other rocks, they are changed by heat and pressure, eventually return to the surface, and are weathered again. (D) Younger sedimentary rocks are always deposited on top of older metamorphic or igneous rocks.	[AUTOSW]	SM	SUCCESS	Challenge
NYSEDREGENTS_2009_8_12	12	1	4	1	0	NYSEDREGENTS	8		Train		2009		EARTH_GEO_ROCK	ac6e-0804-8e8f-2943|CENTRAL 0d00-93f4-5616-0efc|CENTRAL 2869-d2ab-bfe7-d8af|CENTRAL 69c1-2991-2421-ce63|CENTRAL	Limestone is a sedimentary rock and marble is a metamorphic rock. Even though limestone and marble have the same chemical makeup, they are classified as different rocks because they (1) were formed from different fossils (2) took different amounts of time to form (3) formed at different times (4) formed by different methods		EW	SUCCESS	Challenge
Mercury_405160	405160	1	A	1	0	Mercury	6		Train		2015		EARTH_GEO_ROCK	434b-e8da-e5c7-d52e|CENTRAL 65b7-dcc0-e9d7-6b54|GROUNDING 69c1-2991-2421-ce63|GROUNDING 0855-5717-9321-de8f|GROUNDING	Granite is classified as a rock because it (A) is made of minerals. (B) is hard and rounded. (C) has crystals. (D) has mass.	Can we connect "classified"?	ZX JRM	SUCCESS	Easy
Mercury_7205765	7205765	1	A	1	0	Mercury	8		Train		2015		EARTH_GEO_ROCK	f02e-1327-65eb-5aac|GROUNDING 69c1-2991-2421-ce63|GROUNDING 13bf-8e7c-2585-a556|CENTRAL ac6e-0804-8e8f-2943|GROUNDING	Rocks can be classified many different ways, including as igneous, metamorphic, and sedimentary. This classification is based on the (A) origin of the rocks. (B) use of the rocks. (C) size of the rocks. (D) hardness of the rocks.	in the third fact, change "the rocks" to "rocks"	JRM ZX	SUCCESS	Easy
Mercury_7219083	7219083	1	D	1	0	Mercury	8		Train		2015		EARTH_GEO_ROCK	f24c-1ea5-2c45-6cb2|LEXGLUE 6f24-744f-438e-bbe9|GROUNDING d01d-88be-f7ad-9186|CENTRAL cdd5-b6fa-df05-0eff|CENTRAL	The radioactive isotope content of a rock can be used to identify which property of the rock? (A) the total mass of the rock (B) the rate at which the rock formed (C) the types of fossils that the rock contains (D) the amount of time passed since the rock formed		ZX	SUCCESS	Challenge
Mercury_7097545	7097545	1	A	1	0	Mercury	8		Train		2015		EARTH_GEO_ROCK	7dcf-3f69-b15c-82ac|CENTRAL 0621-b665-2c16-1613|CENTRAL b3ae-8af6-0c35-1bb2|GROUNDING 094f-536c-e31e-1f73|GROUNDING	Structural geologists study rock formations to determine the type of environment in which the rocks formed and the events that shaped the rocks. Paleontologists study fossils found in rock formations. Scientists in both these fields have a common interest in discovering the (A) history and processes of Earth. (B) elements that make up the crust. (C) types of minerals that make up sediments. (D) relationships between Earth and other planets.	in the first fact, change "geologist is" to "geologists are"; in the second fact, change "paleontologist is" to "paleontologists are"	JRM ZX	SUCCESS	Easy
Mercury_7207270	7207270	1	A	1	0	Mercury	8		Train		2015		EARTH_GEO_ROCK_CHANGE	65b7-dcc0-e9d7-6b54|GROUNDING 791e-1c71-7a1d-d10a|GROUNDING 5645-74d9-19c8-9dc4|CENTRAL 0bab-0fad-ce84-76bb|CENTRAL 71ba-ef2d-fb5f-33fc|CENTRAL 3179-e5c7-2920-6db8|CENTRAL ac6e-0804-8e8f-2943|GROUNDING daab-d8a6-e4fd-8b60|LEXGLUE	Granite is an igneous rock. Which of these describes what usually happens to granite after it is weathered, broken into small particles, buried deep underground, and compacted? (A) The granite becomes a new rock type. (B) The granite forms an active volcano. (C) The granite becomes part of a deep fault. (D) The granite forms a tall mountain.	[AUTOSW] can we connect "becomes" to the fact (maybe add a fact like "to become is similar to change into"), in the third fact, make these edits: (1) "formation in THE rock cycle..." and (2) change to "changes"	JRM ZX	SUCCESS	Easy
Mercury_7207235	7207235	1	B	1	0	Mercury	8		Train		2015		EARTH_GEO_ROCK_CHANGE	a029-482a-dd71-9829|CENTRAL bc99-ea92-b727-6c2f|CENTRAL f5b2-aca4-88b1-e3a4|GROUNDING 68cb-62b0-32a3-30e2|GROUNDING d753-423d-5ce7-53ce|GROUNDING 41e6-0974-2590-1700|GROUNDING 0547-2f3e-4eec-fa5a|BACKGROUND	Which of these actions will change a sedimentary rock, such as limestone, into a metamorphic rock, such as marble? (A) pressure from a glacier (B) heat from magma (C) erosion from flowing water (D) radiation from the Sun	Can we somehow connect "actions" to the facts or within the question? Maybe "a change is a kind of action"?	JRM ZX	SUCCESS	Easy
Mercury_7268835	7268835	1	D	1	0	Mercury	9		Train		2015		EARTH_GEO_ROCK_CHANGE	c734-55b0-6cf4-c9d9|CENTRAL 1a3c-40e8-0cfd-a83b|CENTRAL a029-482a-dd71-9829|CENTRAL f62e-d7df-de5b-8cfb|CENTRAL	Which transition is most responsible for gaps in the fossil record? (A) metamorphic rock to igneous rock (B) igneous rock to metamorphic rock (C) metamorphic rock to sedimentary rock (D) sedimentary rock to metamorphic rock		ZX	SUCCESS	Challenge
MCAS_2001_8_7	7	1	A	1	0	MCAS	8		Train		2001		EARTH_GEO_ROCK_CHANGE, ENG_FORMS_HEAT	9e7d-986e-6af1-5ac1|CENTRAL 075f-d7cb-993c-ade1|GROUNDING 28e0-0efa-52fc-4134|GROUNDING a029-482a-dd71-9829|CENTRAL 7c96-f704-e51e-1678|LEXGLUE ad2b-8827-7838-449a|GROUNDING	When igneous rock is changed into metamorphic rock, which form of energy is this process? (A) heat (B) chemical (C) magnetic (D) light		EW DUPMERGE	SUCCESS DUPMERGE	Easy
CSZ_2008_5_CSZ20111	CSZ20111	1	D	1	0	California Standards Test - Science	5		Train		2008		EARTH_GEO_ROCK_CHANGE, FOR_PRESSURE	f700-0f5f-be06-c22a|CENTRAL 77dc-05da-a205-2af9|CENTRAL 0fc7-bb62-bc30-e3fd|CENTRAL a029-482a-dd71-9829|CENTRAL b8d9-4ead-699d-2b5e|LEXGLUE 53d0-8110-c683-52da|LEXGLUE	Shale is a sedimentary rock that can be metamorphosed into slate by (A) cementation. (B) chemical weathering. (C) sedimentation. (D) increased pressure.	A metamorphosed rock is a rock that changes from one kind of rock into another kind of rock through the addition of heat and pressure.  Addition means increase.  A metamorphic rock is a rock that has been changed from extreme heat and pressure.  A rock is a hard substance composed of minerals.   The three main classes of rocks are igneous, sedimentary, and metamorphic.	EW SM DUPMERGE	SUCCESS DUPMERGE	Easy
MCAS_2001_8_15	15	1	B	1	0	MCAS	8		Train		2001		EARTH_GEO_ROCK_IDENT	68cb-62b0-32a3-30e2|GROUNDING 28e0-0efa-52fc-4134|GROUNDING 075f-d7cb-993c-ade1|GROUNDING 0d00-93f4-5616-0efc|LEXGLUE ac6e-0804-8e8f-2943|CENTRAL f5fb-4734-09f4-62e7|LEXGLUE 2869-d2ab-bfe7-d8af|CENTRAL	Rocks found on Earth are classified as sedimentary, metamorphic, or igneous based on (A) where the rocks were found. (B) how the rocks were formed. (C) the composition of the rocks. (D) the color and shape of the rocks.		EW	SUCCESS	Easy
NYSEDREGENTS_2006_8_10	10	1	3	1	0	NYSEDREGENTS	8		Train		2006		EARTH_GEO_ROCK_IDENT	ac6e-0804-8e8f-2943|CENTRAL 7bb2-b9de-1f81-ba85|CENTRAL 69c1-2991-2421-ce63|GROUNDING 7c8b-3728-1d36-f922|GROUNDING	Rocks are classified as igneous, metamorphic, or sedimentary according to (1) their color (2) their shape (3) how they formed (4) the minerals they contain	a	JRM ZX	SUCCESS	Easy
Mercury_177660	177660	1	A	1	0	Mercury	9		Train		2015		EARTH_GEO_ROCK_IDENT	77ab-ad2b-e131-94fa|CENTRAL 8edf-68ed-17f8-3f14|CENTRAL 4f24-f389-8943-a78d|GROUNDING	Geologists frequently use mass spectrometers in determining the relative age of rocks. A spectrometer can differentiate between the ratios of isotopes in rock samples and calculates the radioactive decay involving what two isotopes?  (A) Uranium - Lead (B) Rubidium - Strontium (C) Potassium - Argon (D) Uranium - Strontium		ZX	SUCCESS	Challenge
MCAS_2008_5_5643	5643	1	B	1	0	MCAS	5		Train		2008		EARTH_GEO_ROCK_INGE	075f-d7cb-993c-ade1|CENTRAL d9aa-4785-cdb4-ac25|CENTRAL db0b-31a1-91ab-6996|LEXGLUE	Which type of rock is formed when hot lava cools? (A) coal (B) igneous (C) limestone (D) metamorphic	Igneous rocks are formed from magma.  Lava is magma that flows onto the Earth's surface.  When lava is on the Earth's surface, it cools.	EW SM	SUCCESS	Easy
VASoL_2011_5_26	26	1	B	1	0	Virginia Standards of Learning - Science	5		Train		2011		EARTH_GEO_ROCK_INGE	236b-7456-aa80-d1b2|CENTRAL d9aa-4785-cdb4-ac25|CENTRAL 075f-d7cb-993c-ade1|CENTRAL db0b-31a1-91ab-6996|LEXGLUE	Pumice is formed when lava from a volcano cools. Which rock type is pumice? (A) Gaseous rock (B) Igneous rock (C) Sedimentary rock (D) Metamorphic rock	Pumice is a kind of Igneous rock.  Igneous rocks are formed from magma.  Lava is magma that flows onto the Earth's surface.	EW SM	SUCCESS	Easy
MCAS_2005_5_15	15	1	B	1	0	MCAS	5		Train		2005		EARTH_GEO_ROCK_INGE	d9aa-4785-cdb4-ac25|CENTRAL 075f-d7cb-993c-ade1|CENTRAL db0b-31a1-91ab-6996|LEXGLUE	When a volcano erupts, lava flows out from the top. What type of rock is formed as the lava cools? (A) magma (B) igneous (C) sedimentary (D) metamorphic		EW SM	SUCCESS	Challenge
Mercury_404104	404104	1	C	1	0	Mercury	6		Train		2015		EARTH_GEO_ROCK_INGE	65b7-dcc0-e9d7-6b54|GROUNDING d9aa-4785-cdb4-ac25|CENTRAL 8e8c-01c6-9da9-a9d6|CENTRAL 08ba-3817-d41e-1db2|CENTRAL 9308-078a-9edb-d453|GROUNDING	The rocks that form most of the Sierra Nevada are granitic rocks. This means that the mountains were most likely formed by (A) strike-slip faults. (B) transform boundaries. (C) volcanic activity. (D) land subsidence.			SUCCESS	Easy
Mercury_405156	405156	1	A	1	0	Mercury	6		Train		2015		EARTH_GEO_ROCK_INGE	d9aa-4785-cdb4-ac25|CENTRAL 246e-dd6e-6e09-988a|LEXGLUE 7b3b-3c56-8e8b-ab1c|LEXGLUE a81f-882c-3627-408d|GROUNDING 9408-3162-c9b2-cbd8|GROUNDING 8656-e5e3-99eb-fb87|GROUNDING	Which processes change magma into igneous rock? (A) cooling and crystallization (B) compaction and cementation (C) heat and pressure (D) weathering and erosion			SUCCESS	Easy
MCAS_2006_8_4	4	1	C	1	0	MCAS	8		Train		2006		EARTH_GEO_ROCK_INGE	d9aa-4785-cdb4-ac25|CENTRAL 8e8c-01c6-9da9-a9d6|CENTRAL 901b-dccf-1b45-8b6e|CENTRAL 236b-7456-aa80-d1b2|BACKGROUND	Where is an igneous rock such as pumice most likely formed? (A) in a desert (B) in a creek bed (C) near a volcano (D) under a glacier		EW	SUCCESS	Easy
Mercury_7004515	7004515	1	D	1	0	Mercury	8		Train		2015		EARTH_GEO_ROCK_INGE	8e8c-01c6-9da9-a9d6|GROUNDING 8440-9ae2-417f-3c9d|GROUNDING ac53-6ded-643e-16f8|GROUNDING d9aa-4785-cdb4-ac25|CENTRAL 901b-dccf-1b45-8b6e|CENTRAL 0eb0-0d80-f5ab-beb0|LEXGLUE	Students studying rocks notice that in a particular location there are many igneous rocks that are very similar. This observation best supports which statement? (A) A nearby volcano is tall. (B) A nearby volcano is inactive. (C) A nearby volcano is about to erupt. (D) A nearby volcano had once been active.	[AUTOSW]	ZX	SUCCESS	Easy
Mercury_7090545	7090545	1	C	1	0	Mercury	8		Train		2015		EARTH_GEO_ROCK_INGE	075f-d7cb-993c-ade1|GROUNDING d9aa-4785-cdb4-ac25|CENTRAL ac6e-0804-8e8f-2943|GROUNDING 7bb2-b9de-1f81-ba85|GROUNDING 69c1-2991-2421-ce63|CENTRAL f02e-1327-65eb-5aac|GROUNDING	In order for rocks to be classified as igneous, the rocks must (A) solidify at the surface of Earth. (B) be eroded and deposited in layers. (C) be formed from magma. (D) change form when pressure is applied.	need to connect "classified" to "class"?	JRM ZX	SUCCESS	Easy
Mercury_182018	182018	1	D	1	0	Mercury	9		Train		2015		EARTH_GEO_ROCK_INGE	6362-464a-9242-d62b|CENTRAL 0e30-188a-78fb-224d|GROUNDING e248-d19e-6808-9745|GROUNDING 075f-d7cb-993c-ade1|GROUNDING d9aa-4785-cdb4-ac25|GROUNDING ad33-6dd6-31dc-2d7c|GROUNDING	Which characteristic property indicates that igneous rock cools slowly? (A) mineral composition (B) hardness (C) density (D) crystal size		ZX	SUCCESS	Challenge
TAKS_2009_8_31	31	1	C	1	0	TAKS	8		Train		2009		EARTH_GEO_ROCK_META	a029-482a-dd71-9829|CENTRAL b8d9-4ead-699d-2b5e|LEXGLUE	A group of students found metamorphic rocks near a campsite. The presence of metamorphic rocks is most likely evidence of (A) dinosaur activity (B) sediment deposition (C) high pressure (D) wind-borne sand		EW	SUCCESS	Easy
MCAS_2007_8_5180	5180	1	C	1	0	MCAS	8		Train		2007		EARTH_GEO_ROCK_META	a029-482a-dd71-9829|CENTRAL 0bab-0fad-ce84-76bb|CENTRAL b8d9-4ead-699d-2b5e|LEXGLUE 53d0-8110-c683-52da|LEXGLUE a4fc-3a91-f430-5229|GROUNDING e156-6d5a-88c7-4edc|LEXGLUE 3d37-6e3f-1961-b660|GROUNDING 508b-2d8b-6d54-a8f3|GROUNDING 474e-0ca5-e8e1-608f|GROUNDING	Which of the following areas is most likely to form metamorphic rocks such as gneiss and schist? (A) a sea floor (B) a windblown desert (C) a site deep underground (D) a site covered by a glacier	need to connect "area" in the question to the answer (maybe "a site is a kind of area" and "a site deep underground is a kind of site" ?)	JRM SM	SUCCESS	Challenge
Mercury_7085523	7085523	1	C	1	0	Mercury	8		Train		2015		EARTH_GEO_ROCK_META	56b9-06de-d82b-67b2|CENTRAL bba6-a8d2-48c2-fbc2|CENTRAL a029-482a-dd71-9829|CENTRAL f5b2-aca4-88b1-e3a4|GROUNDING 41e6-0974-2590-1700|GROUNDING	Which type of rock is formed from limestone that has been compacted, heated, and recrystallized? (A) siltstone (B) sandstone (C) marble (D) shale	[AUTOSW] I think this one needs more facts; the limestone fact, for example, doesn't connect to the other facts and we don't have facts saying that marble specifically forms from recrystalized limestone	JRM ZX	SUCCESS	Easy
Mercury_7014280	7014280	1	D	1	0	Mercury	8		Train		2015		EARTH_GEO_ROCK_META	1a41-935d-4805-2d9d|GROUNDING a029-482a-dd71-9829|CENTRAL 3179-e5c7-2920-6db8|GROUNDING 24ad-ac10-90a2-5448|GROUNDING d0c4-3b27-174f-80f4|GROUNDING 4e6f-08b4-802f-d9c1|GROUNDING 539c-ccfe-688f-27f6|LEXGLUE 72a6-1822-575b-e849|LEXGLUE ed93-78bd-8d20-1b58|GROUNDING 7118-e2bf-61fd-ce56|LEXGLUE 3546-9da0-47ff-c78b|ROLE	The part of the rock cycle that transforms compressed rock formed from sea organism shells into a harder, denser rock is (A) igneous rock becoming sedimentary rock. (B) igneous rock becoming metamorphic rock. (C) metamorphic rock becoming igneous rock. (D) sedimentary rock becoming metamorphic rock.	should we incorporate "sea organism" into the explanation, or do you think we can leave it out? (like fossils can be of organisms, sea organism kind of organism -- and then fossil would connect to the shells fact?)	JRM ZX	SUCCESS	Easy
Mercury_7214323	7214323	1	C	1	0	Mercury	8		Train		2015		EARTH_GEO_ROCK_META	a029-482a-dd71-9829|CENTRAL f5b2-aca4-88b1-e3a4|GROUNDING 41e6-0974-2590-1700|GROUNDING 3179-e5c7-2920-6db8|GROUNDING e5e1-942c-6397-c6ee|LEXGLUE db0b-31a1-91ab-6996|LEXGLUE	Which type of rock is formed when limestone is subjected to heat and pressure?  (A) sandstone (B) basalt (C) marble (D) granite	connect "subjected" and "exposure" with a synonymy fact	ZX  JRM	SUCCESS	Easy
Mercury_7093275	7093275	1	D	1	0	Mercury	8		Train		2015		EARTH_GEO_ROCK_META	a029-482a-dd71-9829|CENTRAL 4d0b-4f9f-5201-fff3|GROUNDING cd15-e19f-13ce-38db|GROUNDING 371f-672e-9353-327d|GROUNDING a5c0-d9cf-135e-ad06|GROUNDING 65b7-dcc0-e9d7-6b54|GROUNDING f02e-1327-65eb-5aac|GROUNDING	Two tectonic plates pushing toward each other cause intense heat and pressure in Earth's crust. Into which will crust material be changed by heat and pressure? (A) fossils (B) sediments (C) igneous rock (D) metamorphic rock		ZX	SUCCESS	Easy
ACTAAP_2010_5_16	16	1	C	1	0	ACTAAP	5		Train		2010		EARTH_GEO_ROCK_SED	c734-55b0-6cf4-c9d9|CENTRAL b1d2-660c-6f63-cfd8|GROUNDING 0d00-93f4-5616-0efc|CENTRAL 68cb-62b0-32a3-30e2|CENTRAL	Jennifer has collected rocks while hiking. As she attempts to classify her rocks, which will she put in the pile of sedimentary rocks? (A) Black-and-gray crystalline rocks (B) Shiny rocks with smooth textures (C) Rocks with visible pieces of shells in them (D) Rocks with small interlocking crystals in them		EW	SUCCESS	Easy
MCAS_2000_8_11	11	1	D	1	0	MCAS	8		Train		2000		EARTH_GEO_ROCK_SED	8069-7f81-d181-7a04|CENTRAL	Typically, sedimentary rocks are formed (A) only in erupting volcanoes. (B) only under great pressure and high temperatures. (C) below Earth's surface as magma cools and crystallizes. (D) from materials that settle.		SM	SUCCESS	Easy
OHAT_2011_8_2	2	1	B	1	0	Ohio Achievement Tests	8		Train		2011		EARTH_GEO_ROCK_SED	9413-02dc-6401-f7c4|CENTRAL 2ca1-e3e5-5ac9-95c7|LEXGLUE 68cb-62b0-32a3-30e2|GROUNDING 77b8-2e5a-f47d-fda3|GROUNDING	Which kind of rock is produced by deposition and cementation? (A) marble, a metamorphic rock (B) sandstone, a sedimentary rock (C) granite, an intrusive igneous rock (D) pumice, an extrusive igneous rock		EW	SUCCESS	Easy
Mercury_7085365	7085365	1	C	1	0	Mercury	7		Train		2015		EARTH_GEO_ROCK_SED	45f5-854b-a9a9-d2e7|GROUNDING 9413-02dc-6401-f7c4|CENTRAL 5645-74d9-19c8-9dc4|CENTRAL 791e-1c71-7a1d-d10a|GROUNDING e1fb-b791-3945-02db|GROUNDING 33e2-6f52-c8c1-df67|CENTRAL	One process in the formation of sedimentary rocks is when rocks are (A) compressed by moving plates. (B) heated and subjected to high pressure. (C) broken up and deposited in layers. (D) moved up along fault planes.	[AUTOSW] I think it's a critical fact that sedimentary rocks are in layers, so we should connect that part of the answer to the facts	JRM ZX	SUCCESS	Easy
Mercury_7086030	7086030	1	C	1	0	Mercury	7		Train		2015		EARTH_GEO_ROCK_SED	68cb-62b0-32a3-30e2|GROUNDING 8069-7f81-d181-7a04|CENTRAL f9bc-9184-2027-f812|LEXGLUE e98a-9bf9-e071-23cb|GROUNDING b7ab-4872-8563-4b31|LEXGLUE f4d3-fd82-31d1-855c|LEXGLUE af2c-2ec5-1116-c6bf|LEXGLUE 8e8b-c602-7455-a8a7|LEXGLUE	When buried sediments are subjected to pressure, the mineral grains are squeezed together. What is the result of this action? (A) volcanoes (B) earthquakes (C) new rock is formed (D) layers rise to the surface	the sedimentary formed by fact does not include "subjected to pressure", which is the key part of the question -- can we include this part of the question in the facts somehow?	JRM EW	SUCCESS	Easy
Mercury_7171518	7171518	1	A	1	0	Mercury	7		Train		2015		EARTH_GEO_ROCK_SED	8069-7f81-d181-7a04|CENTRAL f2b0-1643-c436-2209|GROUNDING 16c0-ecca-a443-56f7|GROUNDING	Most sedimentary rock is made from sediments of other rock. Which of these processes would the sediments most likely go through to form sedimentary rock? (A) compaction and cementation (B) folding and recrystallization (C) melting and solidifying (D) heating and pressure		EW	SUCCESS	Easy
Mercury_7086730	7086730	1	C	1	0	Mercury	7		Train		2015		EARTH_GEO_ROCK_SED	ef5d-99f7-4dcc-592e|CENTRAL 964c-a4cf-22a6-5f49|CENTRAL 002c-82e0-899f-f9b3|LEXGLUE fec7-efec-ee12-537e|LEXGLUE c18e-f16d-3f5a-07a8|LEXGLUE 9413-02dc-6401-f7c4|CENTRAL e1fb-b791-3945-02db|CENTRAL	Sedimentary deposits formed from organic material tend to include a high amount of (A) iron. (B) nickel. (C) carbon. (D) silicon.	[AUTOSW] Need to connect Sedimentary deposits to the facts/answer	JRM EW	SUCCESS	Easy
